movieId,title,genres,clean_title,clean_genres,imdbId,tmdbId
81591,Black Swan (2010),Drama|Thriller,black swan,"['Drama', 'Thriller']",0947798,44214.0
81681,I Shot Jesse James (1949),Drama|Romance|Western,i shot jesse james,"['Drama', 'Romance', 'Western']",0041497,41058.0
81782,Unstoppable (2010),Action|Drama|Thriller,unstoppable,"['Action', 'Drama', 'Thriller']",0477080,44048.0
81784,Morning Glory (2010),Comedy|Drama|Romance,morning glory,"['Comedy', 'Drama', 'Romance']",1126618,38357.0
81786,Certified Copy (Copie conforme) (2010),Drama,certified copy (copie conforme),['Drama'],1020773,48303.0
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,"next three days, the","['Crime', 'Drama', 'Romance', 'Thriller']",1458175,43539.0
81791,Somewhere (2010),Drama,somewhere,['Drama'],1421051,39210.0
81819,Biutiful (2010),Drama,biutiful,['Drama'],1164999,45958.0
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,"first beautiful thing, the (la prima cosa bella)","['Comedy', 'Drama']",1467273,36940.0
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,harry potter and the deathly hallows: part 1,"['Action', 'Adventure', 'Fantasy', 'IMAX']",0926084,12444.0
81845,"King's Speech, The (2010)",Drama,"king's speech, the",['Drama'],1504320,45269.0
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,tangled,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance', 'IMAX']",0398286,38757.0
81910,"Art of the Steal, The (2009)",Documentary,"art of the steal, the",['Documentary'],1326733,41999.0
81932,"Fighter, The (2010)",Drama,"fighter, the",['Drama'],0964517,45317.0
81949,"Romantics, The (2010)",Comedy|Drama|Romance,"romantics, the","['Comedy', 'Drama', 'Romance']",1403988,41556.0
82041,"Loved Ones, The (2009)",Horror,"loved ones, the",['Horror'],1316536,46420.0
82053,Casino Jack (2010),Comedy|Crime,casino jack,"['Comedy', 'Crime']",1194417,45324.0
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,vincent wants to sea (vincent will meer),['Drama'],1611211,47979.0
82093,London Boulevard (2010),Crime|Romance,london boulevard,"['Crime', 'Romance']",1213648,48838.0
82095,Skyline (2010),Sci-Fi|Thriller,skyline,"['Sci-Fi', 'Thriller']",1564585,42684.0
82152,Beastly (2011),Drama|Fantasy|Romance,beastly,"['Drama', 'Fantasy', 'Romance']",1152398,38117.0
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,love and other drugs,"['Comedy', 'Drama', 'Romance']",0758752,43347.0
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,"chronicles of narnia: the voyage of the dawn treader, the","['Adventure', 'Children', 'Fantasy']",0980970,10140.0
82202,"Tourist, The (2010)",Drama|Thriller,"tourist, the","['Drama', 'Thriller']",1243957,37710.0
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,rare exports: a christmas tale (rare exports),"['Action', 'Comedy']",1401143,48395.0
82366,Hatchet II (2010),Comedy|Horror|Thriller,hatchet ii,"['Comedy', 'Horror', 'Thriller']",1270835,43919.0
82378,All Good Things (2010),Drama|Mystery|Thriller,all good things,"['Drama', 'Mystery', 'Thriller']",1175709,46503.0
82459,True Grit (2010),Western,true grit,['Western'],1403865,44264.0
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,tron: legacy,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",1104001,20526.0
82499,How Do You Know (2010),Comedy|Drama|Romance,how do you know,"['Comedy', 'Drama', 'Romance']",1341188,42888.0
82527,Barney's Version (2010),Drama,barney's version,['Drama'],1423894,46829.0
82534,"Company Men, The (2010)",Drama,"company men, the",['Drama'],1172991,44129.0
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,"one-armed swordsman, the (dubei dao)","['Action', 'Drama']",0061597,54178.0
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,i saw the devil (akmareul boatda),"['Crime', 'Thriller']",1588170,49797.0
82684,Trash Humpers (2009),Drama,trash humpers,['Drama'],1488163,46788.0
82744,Faster (2010),Action|Crime|Drama,faster,"['Action', 'Crime', 'Drama']",1433108,41283.0
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,little big soldier (da bing xiao jiang),"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",1319718,35138.0
82767,Rabbit Hole (2010),Drama,rabbit hole,['Drama'],0935075,27585.0
82848,One Week (1920),Comedy,one week,['Comedy'],0011541,23282.0
82852,Little Fockers (2010),Comedy,little fockers,['Comedy'],0970866,39451.0
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,gulliver's travels,"['Adventure', 'Comedy', 'Fantasy']",1320261,38745.0
82857,Sweetgrass (2009),Adventure|Documentary|Western,sweetgrass,"['Adventure', 'Documentary', 'Western']",1517252,50071.0
83086,Burlesque (2010),Drama|Musical|Romance,burlesque,"['Drama', 'Musical', 'Romance']",1126591,42297.0
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,"secret world of arrietty, the (kari-gurashi no arietti)","['Animation', 'Children', 'Fantasy']",1568921,51739.0
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,tucker & dale vs evil,"['Comedy', 'Horror']",1465522,46838.0
83177,Yogi Bear (2010),Children|Comedy,yogi bear,"['Children', 'Comedy']",1302067,41515.0
83270,Made in Dagenham (2010),Comedy|Drama,made in dagenham,"['Comedy', 'Drama']",1371155,46138.0
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,"green hornet, the","['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller', 'IMAX']",0990407,40805.0
83369,"Way Back, The (2010)",Drama,"way back, the",['Drama'],1023114,49009.0
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,"warrior's way, the","['Action', 'Fantasy', 'Western']",1032751,46528.0
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,season of the witch,"['Adventure', 'Drama', 'Fantasy']",0479997,23047.0
83601,Amer (2009),Drama|Horror,amer,"['Drama', 'Horror']",1426352,43950.0
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,cowboys & aliens,"['Action', 'Sci-Fi', 'Thriller', 'Western', 'IMAX']",0409847,49849.0
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,anything for her (pour elle),"['Crime', 'Drama', 'Thriller']",1217637,14556.0
83803,Day & Night (2010),Animation|Children,day & night,"['Animation', 'Children']",1620446,40619.0
83827,Marwencol (2010),Documentary,marwencol,['Documentary'],1391092,52013.0
83910,"Dilemma, The (2011)",Comedy|Drama,"dilemma, the","['Comedy', 'Drama']",1578275,44564.0
83969,Down Argentine Way (1940),Comedy|Drama|Romance,down argentine way,"['Comedy', 'Drama', 'Romance']",0032410,43810.0
83976,"Trip, The (2010)",Comedy|Drama,"trip, the","['Comedy', 'Drama']",1740047,63578.0
84152,Limitless (2011),Sci-Fi|Thriller,limitless,"['Sci-Fi', 'Thriller']",1219289,51876.0
84156,Happy People: A Year in the Taiga (2010),Documentary,happy people: a year in the taiga,['Documentary'],1683876,89704.0
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,evangelion: 2.0 you can (not) advance (evangerion shin gekijôban: ha),"['Action', 'Animation', 'Drama', 'Sci-Fi']",0860906,22843.0
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller,i spit on your grave,"['Crime', 'Horror', 'Thriller']",1242432,43947.0
84240,Even the Rain (También la lluvia) (2010),Drama,even the rain (también la lluvia),['Drama'],1422032,53596.0
84246,It Happened on Fifth Avenue (1947),Comedy|Romance,it happened on fifth avenue,"['Comedy', 'Romance']",0039502,52844.0
84273,Zeitgeist: Moving Forward (2011),Documentary,zeitgeist: moving forward,['Documentary'],1781069,54293.0
84374,No Strings Attached (2011),Comedy|Romance,no strings attached,"['Comedy', 'Romance']",1411238,41630.0
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,"lincoln lawyer, the","['Crime', 'Drama', 'Thriller']",1189340,50348.0
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,all-star superman,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",1699114,56590.0
84512,Girls About Town (1931),Comedy,girls about town,['Comedy'],0021910,120843.0
84523,Kill! (Kiru) (1968),Action|Comedy|Drama,kill! (kiru),"['Action', 'Comedy', 'Drama']",0063186,39029.0
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,pekka ja pätkä salapoliiseina,['Comedy'],0050832,148432.0
84601,Unknown (2011),Drama|Mystery|Thriller,unknown,"['Drama', 'Mystery', 'Thriller']",1401152,48138.0
84615,Cedar Rapids (2011),Comedy,cedar rapids,['Comedy'],1477837,52067.0
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,gnomeo & juliet,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Romance']",0377981,45772.0
84696,Burke and Hare (2010),Comedy|Thriller,burke and hare,"['Comedy', 'Thriller']",1320239,50204.0
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,castaway on the moon (kimssi pyoryugi),"['Comedy', 'Drama', 'Romance']",1499666,18438.0
84772,Paul (2011),Adventure|Comedy|Sci-Fi,paul,"['Adventure', 'Comedy', 'Sci-Fi']",1092026,39513.0
84799,"Asphyx, The (1973)",Horror|Sci-Fi,"asphyx, the","['Horror', 'Sci-Fi']",0069738,37618.0
84844,Brother 2 (Brat 2) (2000),Crime|Drama,brother 2 (brat 2),"['Crime', 'Drama']",0238883,20993.0
84847,Emma (2009),Comedy|Drama|Romance,emma,"['Comedy', 'Drama', 'Romance']",1366312,183894.0
84942,Drive Angry (2011),Action|Fantasy|Thriller,drive angry,"['Action', 'Fantasy', 'Thriller']",1502404,47327.0
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,rango,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Western']",1192628,44896.0
84950,Take Me Home Tonight (2011),Comedy|Drama,take me home tonight,"['Comedy', 'Drama']",0810922,50725.0
84952,Confessions (Kokuhaku) (2010),Drama|Horror,confessions (kokuhaku),"['Drama', 'Horror']",1590089,54186.0
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,"adjustment bureau, the","['Romance', 'Sci-Fi', 'Thriller']",1385826,38050.0
85020,"Mechanic, The (2011)",Action|Drama|Thriller,"mechanic, the","['Action', 'Drama', 'Thriller']",0472399,27582.0
85022,Hall Pass (2011),Comedy,hall pass,['Comedy'],0480687,48988.0
85025,"Eagle, The (2011)",Adventure|Drama,"eagle, the","['Adventure', 'Drama']",1034389,49494.0
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,i am number four,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",1464540,46529.0
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,battle: los angeles,"['Action', 'Sci-Fi', 'War']",1217613,44943.0
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,summer wars (samâ wôzu),"['Adventure', 'Animation', 'Comedy', 'Sci-Fi']",1474276,28874.0
85213,"Sunset Limited, The (2011)",Drama,"sunset limited, the",['Drama'],1510938,56831.0
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,winnie the pooh and the honey tree,"['Animation', 'Children']",0061199,36540.0
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,mars needs moms,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",1305591,50321.0
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,scooby-doo! curse of the lake monster,"['Adventure', 'Children', 'Comedy', 'Mystery']",1618435,47533.0
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,winnie the pooh and tigger too,"['Animation', 'Children']",0072410,72185.0
85334,Hard Ticket to Hawaii (1987),Action|Comedy,hard ticket to hawaii,"['Action', 'Comedy']",0093146,26011.0
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,elite squad: the enemy within (tropa de elite 2 - o inimigo agora é outro),"['Action', 'Crime', 'Drama']",1555149,47931.0
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,mesrine: public enemy #1 (l'ennemi public n°1),"['Action', 'Crime']",0411272,15362.0
85367,Just Go with It (2011),Comedy|Romance,just go with it,"['Comedy', 'Romance']",1564367,50546.0
85394,Cave of Forgotten Dreams (2010),Documentary,cave of forgotten dreams,['Documentary'],1664894,59490.0
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,red riding hood,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",1486185,49730.0
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,"big mommas: like father, like son",['Comedy'],1464174,38322.0
85401,Super (2010),Action|Comedy|Drama,super,"['Action', 'Comedy', 'Drama']",1512235,45132.0
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,"troll hunter, the (trolljegeren)","['Fantasy', 'Horror']",1740707,46146.0
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,source code,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0945513,45612.0
85438,Jane Eyre (2011),Drama|Romance,jane eyre,"['Drama', 'Romance']",1229822,38684.0
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,sucker punch,"['Action', 'Fantasy', 'Thriller', 'IMAX']",0978764,23629.0
85565,Chalet Girl (2011),Comedy|Romance,chalet girl,"['Comedy', 'Romance']",1487118,58232.0
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,burn-e,"['Adventure', 'Animation', 'Children', 'Sci-Fi']",1334585,13413.0
85774,Senna (2010),Documentary,senna,['Documentary'],1424432,58496.0
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,family guy presents: it's a trap,"['Animation', 'Comedy', 'Sci-Fi']",1701991,110639.0
85788,Insidious (2010),Fantasy|Horror|Thriller,insidious,"['Fantasy', 'Horror', 'Thriller']",1591095,49018.0
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,hobo with a shotgun,"['Action', 'Adventure', 'Crime', 'Thriller']",1640459,49010.0
85881,Win Win (2011),Comedy|Drama,win win,"['Comedy', 'Drama']",1606392,55725.0
85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance,room in rome (habitación en roma),"['Drama', 'Romance']",1263750,48650.0
86000,Boy (2010),Comedy|Drama,boy,"['Comedy', 'Drama']",1560139,39356.0
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,diary of a wimpy kid: rodrick rules,['Comedy'],1650043,60307.0
86028,Henry's Crime (2010),Comedy|Crime,henry's crime,"['Comedy', 'Crime']",1220888,53172.0
86059,Hop (2011),Animation|Children|Comedy,hop,"['Animation', 'Children', 'Comedy']",1411704,50359.0
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,playing the victim (izobrazhaya zhertvu),['Comedy'],0820096,64484.0
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,films to keep you awake: the christmas tale (películas para no dormir: cuento de navidad),"['Horror', 'Thriller']",0450827,75725.0
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,13 assassins (jûsan-nin no shikaku),['Action'],1436045,58857.0
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,hanna,"['Action', 'Adventure', 'Mystery', 'Thriller']",0993842,50456.0
86237,Connections (1978),Documentary,connections,['Documentary'],0078588,367647.0
86279,Into Eternity (2010),Documentary,into eternity,['Documentary'],1194612,54527.0
86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,daffy duck's quackbusters,"['Animation', 'Children', 'Comedy', 'Horror']",0094939,23521.0
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,american: the bill hicks story,"['Comedy', 'Documentary']",1179947,46105.0
86293,Arthur (2011),Comedy,arthur,['Comedy'],1334512,49012.0
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,scream 4,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1262416,41446.0
86298,Rio (2011),Adventure|Animation|Children|Comedy,rio,"['Adventure', 'Animation', 'Children', 'Comedy']",1436562,46195.0
86320,Melancholia (2011),Drama|Sci-Fi,melancholia,"['Drama', 'Sci-Fi']",1527186,62215.0
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,thor,"['Action', 'Adventure', 'Drama', 'Fantasy', 'IMAX']",0800369,10195.0
86345,Louis C.K.: Hilarious (2010),Comedy,louis c.k.: hilarious,['Comedy'],1421373,45523.0
86347,Louis C.K.: Chewed Up (2008),Comedy,louis c.k.: chewed up,['Comedy'],1190722,30969.0
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,atlas shrugged: part 1,"['Drama', 'Mystery', 'Sci-Fi']",0480239,56780.0
86377,Louis C.K.: Shameless (2007),Comedy,louis c.k.: shameless,['Comedy'],0927619,24447.0
86487,Mildred Pierce (2011),Drama,mildred pierce,['Drama'],1492030,202241.0
86504,Voices from the List (2004),Documentary,voices from the list,['Documentary'],0405455,167966.0
86548,Water for Elephants (2011),Drama|Romance,water for elephants,"['Drama', 'Romance']",1067583,55787.0
86593,African Cats (2011),Adventure|Documentary,african cats,"['Adventure', 'Documentary']",1223236,57586.0
86628,Kill the Irishman (2011),Action|Crime,kill the irishman,"['Action', 'Crime']",1416801,51209.0
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,"fast five (fast and the furious 5, the)","['Action', 'Crime', 'Drama', 'Thriller', 'IMAX']",1596343,51497.0
86668,Louis Theroux: Law & Disorder (2008),Documentary,louis theroux: law & disorder,['Documentary'],1347439,241620.0
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,idiots and angels,"['Animation', 'Drama', 'Fantasy']",1013607,42521.0
86781,Incendies (2010),Drama|Mystery|War,incendies,"['Drama', 'Mystery', 'War']",1255953,46738.0
86815,Soul Surfer (2011),Action|Drama,soul surfer,"['Action', 'Drama']",1596346,43959.0
86817,Something Borrowed (2011),Comedy|Drama|Romance,something borrowed,"['Comedy', 'Drama', 'Romance']",0491152,49022.0
86833,Bridesmaids (2011),Comedy,bridesmaids,['Comedy'],1478338,55721.0
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,priest,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",0822847,38321.0
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,mothra (mosura),"['Adventure', 'Fantasy', 'Sci-Fi']",0055198,39410.0
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,pirates of the caribbean: on stranger tides,"['Action', 'Adventure', 'Fantasy', 'IMAX']",1298650,1865.0
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,midnight in paris,"['Comedy', 'Fantasy', 'Romance']",1605783,59436.0
86892,The Man from Nowhere (2010),Action|Crime|Thriller,the man from nowhere,"['Action', 'Crime', 'Thriller']",1527788,51608.0
86898,"Tree of Life, The (2011)",Drama,"tree of life, the",['Drama'],0478304,8967.0
86911,"Hangover Part II, The (2011)",Comedy,"hangover part ii, the",['Comedy'],1411697,45243.0
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,nothing to declare (rien à déclarer),['Comedy'],1528313,52077.0
86960,Across the Hall (2009),Thriller,across the hall,['Thriller'],1176724,21469.0
87028,"Roommate, The (2011)",Drama|Thriller,"roommate, the","['Drama', 'Thriller']",1265990,49950.0
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,attack the block,"['Action', 'Comedy', 'Sci-Fi']",1478964,59678.0
87194,The Way (2010),Adventure|Comedy|Drama,the way,"['Adventure', 'Comedy', 'Drama']",1441912,59468.0
87197,Let the Bullets Fly (2010),Action|Comedy,let the bullets fly,"['Action', 'Comedy']",1533117,51533.0
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,kung fu panda 2,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",1302011,49444.0
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,x-men: first class,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",1270798,49538.0
87234,Submarine (2010),Comedy|Drama|Romance,submarine,"['Comedy', 'Drama', 'Romance']",1440292,49020.0
87287,American Grindhouse (2010),Documentary,american grindhouse,['Documentary'],1307861,70862.0
87298,Everything Must Go (2010),Comedy|Drama,everything must go,"['Comedy', 'Drama']",1531663,45658.0
87304,Beginners (2010),Drama,beginners,['Drama'],1532503,55347.0
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,super 8,"['Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",1650062,37686.0
87413,Bernie (1996),Comedy|Drama,bernie,"['Comedy', 'Drama']",0115658,19963.0
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,green lantern,"['Action', 'Adventure', 'Sci-Fi']",1133985,44912.0
87444,Elektra Luxx (2010),Comedy,elektra luxx,['Comedy'],1340773,56272.0
87483,Mr. Popper's Penguins (2011),Comedy,mr. popper's penguins,['Comedy'],1396218,58224.0
87485,Bad Teacher (2011),Comedy,bad teacher,['Comedy'],1284575,52449.0
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,transformers: dark of the moon,"['Action', 'Adventure', 'Sci-Fi', 'War', 'IMAX']",1399103,38356.0
87522,Larry Crowne (2011),Comedy|Drama|Romance,larry crowne,"['Comedy', 'Drama', 'Romance']",1583420,59861.0
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,your highness,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1240982,38319.0
87660,Too Big to Fail (2011),Drama,too big to fail,['Drama'],1742683,65034.0
87785,Takers (2010),Action|Crime|Thriller,takers,"['Action', 'Crime', 'Thriller']",1135084,22907.0
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,my life as mcdull (mak dau goo si),"['Animation', 'Comedy', 'Drama']",0312941,73884.0
87867,Zookeeper (2011),Comedy,zookeeper,['Comedy'],1222817,38317.0
87869,Horrible Bosses (2011),Comedy|Crime,horrible bosses,"['Comedy', 'Crime']",1499658,51540.0
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,cars 2,"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",1216475,49013.0
87960,Between the Folds (2008),Documentary,between the folds,['Documentary'],1253565,24792.0
88069,Delhi Belly (2011),Comedy|Crime,delhi belly,"['Comedy', 'Crime']",1934231,67109.0
88094,Upside Down: The Creation Records Story (2010),Documentary,upside down: the creation records story,['Documentary'],1764726,64780.0
88108,Monte Carlo (2011),Adventure|Comedy|Romance,monte carlo,"['Adventure', 'Comedy', 'Romance']",1067774,59860.0
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,harry potter and the deathly hallows: part 2,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'IMAX']",1201607,12445.0
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,drive,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",0780504,64690.0
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,captain america: the first avenger,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",0458339,1771.0
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,"crazy, stupid, love.","['Comedy', 'Drama', 'Romance']",1570728,50646.0
88179,One Day (2011),Drama|Romance,one day,"['Drama', 'Romance']",1563738,51828.0
88235,"Guard, The (2011)",Comedy|Crime,"guard, the","['Comedy', 'Crime']",1540133,67913.0
88267,Winnie the Pooh (2011),Animation|Children|Comedy,winnie the pooh,"['Animation', 'Children', 'Comedy']",1449283,51162.0
88272,"Woman, The (2011)",Horror,"woman, the",['Horror'],1714208,65599.0
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,"new one-armed swordsman, the (xin du bi dao)","['Action', 'Drama', 'War']",0069518,28039.0
88345,Mike's New Car (2002),Animation|Comedy,mike's new car,"['Animation', 'Comedy']",0323250,13931.0
88356,"Smurfs, The (2011)",Animation|Children|Comedy,"smurfs, the","['Animation', 'Children', 'Comedy']",0472181,41513.0
88405,Friends with Benefits (2011),Comedy|Romance,friends with benefits,"['Comedy', 'Romance']",1632708,50544.0
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,paper birds (pájaros de papel),"['Comedy', 'Drama']",1360822,50004.0
88515,Blitz (2011),Action|Crime|Thriller,blitz,"['Action', 'Crime', 'Thriller']",1297919,55846.0
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,"yellow sea, the (a.k.a. the murderer) (hwanghae)","['Crime', 'Drama', 'Thriller']",1230385,57361.0
88672,Our Idiot Brother (2011),Comedy,our idiot brother,['Comedy'],1637706,59968.0
88697,SUBWAYStories: Tales from the Underground (1997),Drama,subwaystories: tales from the underground,['Drama'],0120240,209802.0
88699,Death Race 2 (2010),Action|Sci-Fi|Thriller,death race 2,"['Action', 'Sci-Fi', 'Thriller']",1500491,51620.0
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,rise of the planet of the apes,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",1318514,61791.0
88746,Terri (2011),Comedy,terri,['Comedy'],1687281,51993.0
88785,"Change-Up, The (2011)",Comedy,"change-up, the",['Comedy'],1488555,49520.0
88810,"Help, The (2011)",Drama,"help, the",['Drama'],1454029,50014.0
88812,30 Minutes or Less (2011),Action|Comedy|Crime,30 minutes or less,"['Action', 'Comedy', 'Crime']",1622547,62206.0
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,my afternoons with margueritte (la tête en friche),['Comedy'],1455151,39413.0
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,final destination 5,"['Horror', 'Thriller', 'IMAX']",1622979,55779.0
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,"very harold & kumar 3d christmas, a",['Comedy'],1268799,55465.0
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,don't be afraid of the dark,"['Horror', 'Thriller']",1270761,46261.0
89030,Fright Night (2011),Comedy|Horror,fright night,"['Comedy', 'Horror']",1438176,58151.0
89039,Another Earth (2011),Drama|Romance|Sci-Fi,another earth,"['Drama', 'Romance', 'Sci-Fi']",1549572,55420.0
89047,Hesher (2010),Drama,hesher,['Drama'],1403177,44835.0
89072,Stake Land (2010),Horror,stake land,['Horror'],1464580,52015.0
89085,"Debt, The (2011)",Drama|Thriller,"debt, the","['Drama', 'Thriller']",1226753,48289.0
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,colombiana,"['Action', 'Adventure', 'Drama', 'Thriller']",1657507,62835.0
89090,Bill Cunningham New York (2011),Documentary,bill cunningham new york,['Documentary'],1621444,55244.0
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,"skin i live in, the (la piel que habito)",['Drama'],1189073,63311.0
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,conan the barbarian,"['Action', 'Adventure', 'Fantasy']",0816462,37430.0
